"﻿YEAR","JURISDICTION","AGE_GROUP","METRIC","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",5,5,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",5,5,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",3,3,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",4,4,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","Yes","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",3,3,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",5,5,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","No","Not applicable","No","Not applicable","Not applicable","No","Yes",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",4,4,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",4,4,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","Yes","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","No","Yes","Not applicable","No","Not applicable","Not applicable","No","No",1,1,,
2023,"WA","Unknown","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Yes","No","Not applicable","No","Not applicable","Not applicable","No","No",2,2,,
