YEAR,JURISDICTION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,NSW,17-25,speed_fines,Police issued,1369
2023,NSW,26-39,speed_fines,Police issued,2112
2023,NSW,40-64,speed_fines,Police issued,2099
2023,NSW,65 and over,speed_fines,Police issued,415
2023,NSW,0-16,speed_fines,Police issued,5
2023,NSW,17-25,speed_fines,Police issued,1569
2023,NSW,26-39,speed_fines,Police issued,1819
2023,NSW,40-64,speed_fines,Police issued,1584
2023,NSW,65 and over,speed_fines,Police issued,226
2023,NSW,0-16,speed_fines,Police issued,1
2023,NSW,17-25,speed_fines,Police issued,335
2023,NSW,26-39,speed_fines,Police issued,540
2023,NSW,40-64,speed_fines,Police issued,624
2023,NSW,65 and over,speed_fines,Police issued,144
2023,NSW,17-25,speed_fines,Police issued,26
2023,NSW,26-39,speed_fines,Police issued,36
2023,NSW,40-64,speed_fines,Police issued,26
2023,NSW,65 and over,speed_fines,Police issued,3
2023,NSW,17-25,speed_fines,Police issued,1
2023,NSW,26-39,speed_fines,Police issued,2
2023,NSW,40-64,speed_fines,Police issued,4
2023,NSW,17-25,speed_fines,Police issued,2
2023,NSW,26-39,speed_fines,Police issued,3
2023,NSW,40-64,speed_fines,Police issued,2
2023,NT,0-16,speed_fines,Mobile camera,5
2023,NT,0-16,speed_fines,Police issued,1
2023,NT,17-25,speed_fines,Mobile camera,394
2023,NT,17-25,speed_fines,Police issued,57
2023,NT,17-25,speed_fines,Red light camera,81
2023,NT,26-39,speed_fines,Mobile camera,982
2023,NT,26-39,speed_fines,Police issued,115
2023,NT,26-39,speed_fines,Red light camera,260
2023,NT,40-64,speed_fines,Mobile camera,1222
2023,NT,40-64,speed_fines,Police issued,132
2023,NT,40-64,speed_fines,Red light camera,397
2023,NT,65 and over,speed_fines,Mobile camera,316
2023,NT,65 and over,speed_fines,Police issued,17
2023,NT,65 and over,speed_fines,Red light camera,76
2023,SA,0-16,speed_fines,Police issued,4
2023,SA,17-25,speed_fines,Fixed camera,493
2023,SA,17-25,speed_fines,Mobile camera,860
2023,SA,17-25,speed_fines,Police issued,766
2023,SA,26-39,speed_fines,Fixed camera,1154
2023,SA,26-39,speed_fines,Mobile camera,2155
2023,SA,26-39,speed_fines,Police issued,1270
2023,SA,40-64,speed_fines,Fixed camera,2046
2023,SA,40-64,speed_fines,Mobile camera,3455
2023,SA,40-64,speed_fines,Police issued,1646
2023,SA,65 and over,speed_fines,Fixed camera,719
2023,SA,65 and over,speed_fines,Mobile camera,953
2023,SA,65 and over,speed_fines,Police issued,407
2023,TAS,0-16,speed_fines,Fixed or mobile camera,1
2023,TAS,17-25,speed_fines,Fixed or mobile camera,509
2023,TAS,17-25,speed_fines,Police issued,316
2023,TAS,26-39,speed_fines,Fixed or mobile camera,1200
2023,TAS,26-39,speed_fines,Police issued,489
2023,TAS,40-64,speed_fines,Fixed or mobile camera,1660
2023,TAS,40-64,speed_fines,Police issued,598
2023,TAS,65 and over,speed_fines,Fixed or mobile camera,585
2023,TAS,65 and over,speed_fines,Police issued,175
2023,VIC,17-25,speed_fines,Fixed camera,55
2023,VIC,17-25,speed_fines,Mobile camera,584
2023,VIC,17-25,speed_fines,Police issued,719
2023,VIC,26-39,speed_fines,Fixed camera,209
2023,VIC,26-39,speed_fines,Mobile camera,1971
2023,VIC,26-39,speed_fines,Police issued,1389
2023,VIC,40-64,speed_fines,Fixed camera,438
2023,VIC,40-64,speed_fines,Mobile camera,3150
2023,VIC,40-64,speed_fines,Police issued,1597
2023,VIC,65 and over,speed_fines,Fixed camera,237
2023,VIC,65 and over,speed_fines,Mobile camera,1281
2023,VIC,65 and over,speed_fines,Police issued,427
2023,VIC,0-16,speed_fines,Police issued,2
2023,VIC,17-25,speed_fines,Fixed camera,2779
2023,VIC,17-25,speed_fines,Mobile camera,2161
2023,VIC,17-25,speed_fines,Police issued,1046
2023,VIC,26-39,speed_fines,Fixed camera,9515
2023,VIC,26-39,speed_fines,Mobile camera,9376
2023,VIC,26-39,speed_fines,Police issued,1885
2023,VIC,40-64,speed_fines,Fixed camera,15372
2023,VIC,40-64,speed_fines,Mobile camera,15228
2023,VIC,40-64,speed_fines,Police issued,2131
2023,VIC,65 and over,speed_fines,Fixed camera,4298
2023,VIC,65 and over,speed_fines,Mobile camera,4325
2023,VIC,65 and over,speed_fines,Police issued,359
2023,VIC,17-25,speed_fines,Fixed camera,3
2023,VIC,17-25,speed_fines,Mobile camera,109
2023,VIC,17-25,speed_fines,Police issued,141
2023,VIC,26-39,speed_fines,Fixed camera,4
2023,VIC,26-39,speed_fines,Mobile camera,384
2023,VIC,26-39,speed_fines,Police issued,315
2023,VIC,40-64,speed_fines,Fixed camera,18
2023,VIC,40-64,speed_fines,Mobile camera,647
2023,VIC,40-64,speed_fines,Police issued,381
2023,VIC,65 and over,speed_fines,Fixed camera,5
2023,VIC,65 and over,speed_fines,Mobile camera,268
2023,VIC,65 and over,speed_fines,Police issued,73
2023,VIC,17-25,speed_fines,Police issued,2
2023,VIC,26-39,speed_fines,Mobile camera,1
2023,VIC,26-39,speed_fines,Police issued,2
2023,VIC,40-64,speed_fines,Police issued,5
2023,VIC,65 and over,speed_fines,Police issued,10
2023,VIC,17-25,speed_fines,Fixed camera,23
2023,VIC,17-25,speed_fines,Mobile camera,60
2023,VIC,17-25,speed_fines,Police issued,42
2023,VIC,26-39,speed_fines,Fixed camera,160
2023,VIC,26-39,speed_fines,Mobile camera,270
2023,VIC,26-39,speed_fines,Police issued,102
2023,VIC,40-64,speed_fines,Fixed camera,261
2023,VIC,40-64,speed_fines,Mobile camera,397
2023,VIC,40-64,speed_fines,Police issued,81
2023,VIC,65 and over,speed_fines,Fixed camera,80
2023,VIC,65 and over,speed_fines,Mobile camera,157
2023,VIC,65 and over,speed_fines,Police issued,25
2023,WA,0-16,speed_fines,Fixed camera,1
2023,WA,0-16,speed_fines,Mobile camera,1
2023,WA,0-16,speed_fines,Red light camera,1
2023,WA,17-25,speed_fines,Average speed camera,205
2023,WA,17-25,speed_fines,Fixed camera,969
2023,WA,17-25,speed_fines,Mobile camera,5380
2023,WA,17-25,speed_fines,Police issued,625
2023,WA,17-25,speed_fines,Red light camera,1069
2023,WA,26-39,speed_fines,Average speed camera,502
2023,WA,26-39,speed_fines,Fixed camera,2879
2023,WA,26-39,speed_fines,Mobile camera,12534
2023,WA,26-39,speed_fines,Police issued,1217
2023,WA,26-39,speed_fines,Red light camera,3611
2023,WA,40-64,speed_fines,Average speed camera,551
2023,WA,40-64,speed_fines,Fixed camera,4582
2023,WA,40-64,speed_fines,Mobile camera,18163
2023,WA,40-64,speed_fines,Police issued,1460
2023,WA,40-64,speed_fines,Red light camera,7979
2023,WA,65 and over,speed_fines,Average speed camera,118
2023,WA,65 and over,speed_fines,Fixed camera,1072
2023,WA,65 and over,speed_fines,Mobile camera,4116
2023,WA,65 and over,speed_fines,Police issued,284
2023,WA,65 and over,speed_fines,Red light camera,2512
2023,ACT,0-16,speed_fines,Fixed camera,2
2023,ACT,0-16,speed_fines,Mobile camera,1
2023,ACT,0-16,speed_fines,Police issued,4
2023,ACT,17-25,speed_fines,Fixed camera,473
2023,ACT,17-25,speed_fines,Mobile camera,194
2023,ACT,17-25,speed_fines,Police issued,61
2023,ACT,26-39,speed_fines,Fixed camera,893
2023,ACT,26-39,speed_fines,Mobile camera,504
2023,ACT,26-39,speed_fines,Police issued,63
2023,ACT,40-64,speed_fines,Fixed camera,1520
2023,ACT,40-64,speed_fines,Mobile camera,631
2023,ACT,40-64,speed_fines,Police issued,40
2023,ACT,65 and over,speed_fines,Fixed camera,431
2023,ACT,65 and over,speed_fines,Mobile camera,237
2023,ACT,65 and over,speed_fines,Police issued,7
2023,NSW,0-16,speed_fines,Police issued,7
2023,NSW,17-25,speed_fines,Police issued,1529
2023,NSW,26-39,speed_fines,Police issued,2345
2023,NSW,40-64,speed_fines,Police issued,2341
2023,NSW,65 and over,speed_fines,Police issued,569
2023,NSW,0-16,speed_fines,Police issued,3
2023,NSW,17-25,speed_fines,Police issued,1749
2023,NSW,26-39,speed_fines,Police issued,1974
2023,NSW,40-64,speed_fines,Police issued,1730
2023,NSW,65 and over,speed_fines,Police issued,252
2023,NSW,0-16,speed_fines,Police issued,1
2023,NSW,17-25,speed_fines,Police issued,312
2023,NSW,26-39,speed_fines,Police issued,576
2023,NSW,40-64,speed_fines,Police issued,759
2023,NSW,65 and over,speed_fines,Police issued,197
2023,NSW,17-25,speed_fines,Police issued,21
2023,NSW,26-39,speed_fines,Police issued,45
2023,NSW,40-64,speed_fines,Police issued,55
2023,NSW,65 and over,speed_fines,Police issued,10
2023,NSW,17-25,speed_fines,Police issued,6
2023,NSW,26-39,speed_fines,Police issued,9
2023,NSW,40-64,speed_fines,Police issued,8
2023,NSW,65 and over,speed_fines,Police issued,2
2023,NSW,17-25,speed_fines,Police issued,10
2023,NSW,26-39,speed_fines,Police issued,9
2023,NSW,40-64,speed_fines,Police issued,15
2023,NSW,65 and over,speed_fines,Police issued,4
2023,NT,0-16,speed_fines,Mobile camera,4
2023,NT,0-16,speed_fines,Police issued,1
2023,NT,0-16,speed_fines,Red light camera,1
2023,NT,17-25,speed_fines,Mobile camera,425
2023,NT,17-25,speed_fines,Police issued,45
2023,NT,17-25,speed_fines,Red light camera,49
2023,NT,26-39,speed_fines,Mobile camera,972
2023,NT,26-39,speed_fines,Police issued,100
2023,NT,26-39,speed_fines,Red light camera,148
2023,NT,40-64,speed_fines,Mobile camera,1175
2023,NT,40-64,speed_fines,Police issued,103
2023,NT,40-64,speed_fines,Red light camera,245
2023,NT,65 and over,speed_fines,Mobile camera,327
2023,NT,65 and over,speed_fines,Police issued,12
2023,NT,65 and over,speed_fines,Red light camera,40
2023,SA,17-25,speed_fines,Fixed camera,491
2023,SA,17-25,speed_fines,Mobile camera,871
2023,SA,17-25,speed_fines,Police issued,719
2023,SA,26-39,speed_fines,Fixed camera,1155
2023,SA,26-39,speed_fines,Mobile camera,2501
2023,SA,26-39,speed_fines,Police issued,1311
2023,SA,40-64,speed_fines,Fixed camera,2191
2023,SA,40-64,speed_fines,Mobile camera,3960
2023,SA,40-64,speed_fines,Police issued,1711
2023,SA,65 and over,speed_fines,Fixed camera,808
2023,SA,65 and over,speed_fines,Mobile camera,1099
2023,SA,65 and over,speed_fines,Police issued,456
2023,TAS,0-16,speed_fines,Fixed or mobile camera,3
2023,TAS,17-25,speed_fines,Fixed or mobile camera,474
2023,TAS,17-25,speed_fines,Police issued,294
2023,TAS,26-39,speed_fines,Fixed or mobile camera,1128
2023,TAS,26-39,speed_fines,Police issued,504
2023,TAS,40-64,speed_fines,Fixed or mobile camera,1692
2023,TAS,40-64,speed_fines,Police issued,536
2023,TAS,65 and over,speed_fines,Fixed or mobile camera,561
2023,TAS,65 and over,speed_fines,Police issued,168
2023,VIC,17-25,speed_fines,Fixed camera,85
2023,VIC,17-25,speed_fines,Mobile camera,529
2023,VIC,17-25,speed_fines,Police issued,706
2023,VIC,26-39,speed_fines,Fixed camera,349
2023,VIC,26-39,speed_fines,Mobile camera,1752
2023,VIC,26-39,speed_fines,Police issued,1515
2023,VIC,40-64,speed_fines,Fixed camera,673
2023,VIC,40-64,speed_fines,Mobile camera,2695
2023,VIC,40-64,speed_fines,Police issued,1943
2023,VIC,65 and over,speed_fines,Fixed camera,327
2023,VIC,65 and over,speed_fines,Mobile camera,1056
2023,VIC,65 and over,speed_fines,Police issued,539
2023,VIC,17-25,speed_fines,Fixed camera,3011
2023,VIC,17-25,speed_fines,Mobile camera,2190
2023,VIC,17-25,speed_fines,Police issued,1061
2023,VIC,26-39,speed_fines,Fixed camera,10596
2023,VIC,26-39,speed_fines,Mobile camera,8854
2023,VIC,26-39,speed_fines,Police issued,2022
2023,VIC,40-64,speed_fines,Fixed camera,17654
2023,VIC,40-64,speed_fines,Mobile camera,14350
2023,VIC,40-64,speed_fines,Police issued,2386
2023,VIC,65 and over,speed_fines,Fixed camera,4860
2023,VIC,65 and over,speed_fines,Mobile camera,3777
2023,VIC,65 and over,speed_fines,Police issued,461
2023,VIC,0-16,speed_fines,Police issued,1
2023,VIC,17-25,speed_fines,Fixed camera,2
2023,VIC,17-25,speed_fines,Mobile camera,101
2023,VIC,17-25,speed_fines,Police issued,161
2023,VIC,26-39,speed_fines,Fixed camera,12
2023,VIC,26-39,speed_fines,Mobile camera,293
2023,VIC,26-39,speed_fines,Police issued,301
2023,VIC,40-64,speed_fines,Fixed camera,14
2023,VIC,40-64,speed_fines,Mobile camera,490
2023,VIC,40-64,speed_fines,Police issued,380
2023,VIC,65 and over,speed_fines,Fixed camera,8
2023,VIC,65 and over,speed_fines,Mobile camera,218
2023,VIC,65 and over,speed_fines,Police issued,88
2023,VIC,17-25,speed_fines,Police issued,3
2023,VIC,26-39,speed_fines,Police issued,1
2023,VIC,40-64,speed_fines,Police issued,12
2023,VIC,65 and over,speed_fines,Police issued,11
2023,VIC,17-25,speed_fines,Fixed camera,52
2023,VIC,17-25,speed_fines,Mobile camera,84
2023,VIC,17-25,speed_fines,Police issued,33
2023,VIC,26-39,speed_fines,Fixed camera,142
2023,VIC,26-39,speed_fines,Mobile camera,221
2023,VIC,26-39,speed_fines,Police issued,65
2023,VIC,40-64,speed_fines,Fixed camera,259
2023,VIC,40-64,speed_fines,Mobile camera,365
2023,VIC,40-64,speed_fines,Police issued,99
2023,VIC,65 and over,speed_fines,Fixed camera,70
2023,VIC,65 and over,speed_fines,Mobile camera,146
2023,VIC,65 and over,speed_fines,Police issued,26
2023,WA,0-16,speed_fines,Fixed camera,2
2023,WA,0-16,speed_fines,Mobile camera,1
2023,WA,0-16,speed_fines,Red light camera,1
2023,WA,17-25,speed_fines,Average speed camera,243
2023,WA,17-25,speed_fines,Fixed camera,1055
2023,WA,17-25,speed_fines,Mobile camera,5751
2023,WA,17-25,speed_fines,Police issued,848
2023,WA,17-25,speed_fines,Red light camera,963
2023,WA,26-39,speed_fines,Average speed camera,581
2023,WA,26-39,speed_fines,Fixed camera,2970
2023,WA,26-39,speed_fines,Mobile camera,13870
2023,WA,26-39,speed_fines,Police issued,1591
2023,WA,26-39,speed_fines,Red light camera,3479
2023,WA,40-64,speed_fines,Average speed camera,623
2023,WA,40-64,speed_fines,Fixed camera,4809
2023,WA,40-64,speed_fines,Mobile camera,19806
2023,WA,40-64,speed_fines,Police issued,1909
2023,WA,40-64,speed_fines,Red light camera,7557
2023,WA,65 and over,speed_fines,Average speed camera,97
2023,WA,65 and over,speed_fines,Fixed camera,1191
2023,WA,65 and over,speed_fines,Mobile camera,4523
2023,WA,65 and over,speed_fines,Police issued,360
2023,WA,65 and over,speed_fines,Red light camera,2251
2023,ACT,0-16,speed_fines,Fixed camera,2
2023,ACT,0-16,speed_fines,Mobile camera,1
2023,ACT,0-16,speed_fines,Police issued,3
2023,ACT,17-25,speed_fines,Fixed camera,462
2023,ACT,17-25,speed_fines,Mobile camera,207
2023,ACT,17-25,speed_fines,Police issued,70
2023,ACT,26-39,speed_fines,Fixed camera,1090
2023,ACT,26-39,speed_fines,Mobile camera,426
2023,ACT,26-39,speed_fines,Police issued,75
2023,ACT,40-64,speed_fines,Fixed camera,1863
2023,ACT,40-64,speed_fines,Mobile camera,618
2023,ACT,40-64,speed_fines,Police issued,60
2023,ACT,65 and over,speed_fines,Fixed camera,570
2023,ACT,65 and over,speed_fines,Mobile camera,214
2023,ACT,65 and over,speed_fines,Police issued,7
2023,NSW,0-16,speed_fines,Police issued,2
2023,NSW,17-25,speed_fines,Police issued,1556
2023,NSW,26-39,speed_fines,Police issued,2448
2023,NSW,40-64,speed_fines,Police issued,2485
2023,NSW,65 and over,speed_fines,Police issued,544
2023,NSW,0-16,speed_fines,Police issued,3
2023,NSW,17-25,speed_fines,Police issued,1979
2023,NSW,26-39,speed_fines,Police issued,2153
2023,NSW,40-64,speed_fines,Police issued,1812
2023,NSW,65 and over,speed_fines,Police issued,249
2023,NSW,17-25,speed_fines,Police issued,381
2023,NSW,26-39,speed_fines,Police issued,692
2023,NSW,40-64,speed_fines,Police issued,812
2023,NSW,65 and over,speed_fines,Police issued,229
2023,NSW,17-25,speed_fines,Police issued,24
2023,NSW,26-39,speed_fines,Police issued,69
2023,NSW,40-64,speed_fines,Police issued,73
2023,NSW,65 and over,speed_fines,Police issued,18
2023,NSW,17-25,speed_fines,Police issued,11
2023,NSW,26-39,speed_fines,Police issued,5
2023,NSW,40-64,speed_fines,Police issued,7
2023,NSW,0-16,speed_fines,Police issued,1
2023,NSW,17-25,speed_fines,Police issued,6
2023,NSW,26-39,speed_fines,Police issued,12
2023,NSW,40-64,speed_fines,Police issued,12
2023,NSW,65 and over,speed_fines,Police issued,3
2023,NT,0-16,speed_fines,Mobile camera,3
2023,NT,0-16,speed_fines,Police issued,1
2023,NT,17-25,speed_fines,Mobile camera,411
2023,NT,17-25,speed_fines,Police issued,73
2023,NT,17-25,speed_fines,Red light camera,28
2023,NT,26-39,speed_fines,Mobile camera,1077
2023,NT,26-39,speed_fines,Police issued,114
2023,NT,26-39,speed_fines,Red light camera,49
2023,NT,40-64,speed_fines,Mobile camera,1344
2023,NT,40-64,speed_fines,Police issued,102
2023,NT,40-64,speed_fines,Red light camera,98
2023,NT,65 and over,speed_fines,Mobile camera,334
2023,NT,65 and over,speed_fines,Police issued,19
2023,NT,65 and over,speed_fines,Red light camera,22
2023,SA,17-25,speed_fines,Fixed camera,476
2023,SA,17-25,speed_fines,Mobile camera,860
2023,SA,17-25,speed_fines,Police issued,755
2023,SA,26-39,speed_fines,Fixed camera,1140
2023,SA,26-39,speed_fines,Mobile camera,2305
2023,SA,26-39,speed_fines,Police issued,1380
2023,SA,40-64,speed_fines,Fixed camera,2030
2023,SA,40-64,speed_fines,Mobile camera,3651
2023,SA,40-64,speed_fines,Police issued,1717
2023,SA,65 and over,speed_fines,Fixed camera,822
2023,SA,65 and over,speed_fines,Mobile camera,1052
2023,SA,65 and over,speed_fines,Police issued,465
2023,TAS,0-16,speed_fines,Fixed or mobile camera,3
2023,TAS,17-25,speed_fines,Fixed or mobile camera,371
2023,TAS,17-25,speed_fines,Police issued,384
2023,TAS,26-39,speed_fines,Fixed or mobile camera,854
2023,TAS,26-39,speed_fines,Police issued,580
2023,TAS,40-64,speed_fines,Fixed or mobile camera,1180
2023,TAS,40-64,speed_fines,Police issued,675
2023,TAS,65 and over,speed_fines,Fixed or mobile camera,393
2023,TAS,65 and over,speed_fines,Police issued,181
2023,VIC,0-16,speed_fines,Police issued,1
2023,VIC,17-25,speed_fines,Fixed camera,132
2023,VIC,17-25,speed_fines,Mobile camera,635
2023,VIC,17-25,speed_fines,Police issued,712
2023,VIC,26-39,speed_fines,Fixed camera,528
2023,VIC,26-39,speed_fines,Mobile camera,2071
2023,VIC,26-39,speed_fines,Police issued,1386
2023,VIC,40-64,speed_fines,Fixed camera,904
2023,VIC,40-64,speed_fines,Mobile camera,3351
2023,VIC,40-64,speed_fines,Police issued,1764
2023,VIC,65 and over,speed_fines,Fixed camera,432
2023,VIC,65 and over,speed_fines,Mobile camera,1202
2023,VIC,65 and over,speed_fines,Police issued,428
2023,VIC,17-25,speed_fines,Fixed camera,2842
2023,VIC,17-25,speed_fines,Mobile camera,2289
2023,VIC,17-25,speed_fines,Police issued,1012
2023,VIC,26-39,speed_fines,Fixed camera,10154
2023,VIC,26-39,speed_fines,Mobile camera,8754
2023,VIC,26-39,speed_fines,Police issued,1889
2023,VIC,40-64,speed_fines,Fixed camera,17210
2023,VIC,40-64,speed_fines,Mobile camera,13235
2023,VIC,40-64,speed_fines,Police issued,2112
2023,VIC,65 and over,speed_fines,Fixed camera,4889
2023,VIC,65 and over,speed_fines,Mobile camera,3723
2023,VIC,65 and over,speed_fines,Police issued,351
2023,VIC,17-25,speed_fines,Fixed camera,4
2023,VIC,17-25,speed_fines,Mobile camera,100
2023,VIC,17-25,speed_fines,Police issued,124
2023,VIC,26-39,speed_fines,Fixed camera,6
2023,VIC,26-39,speed_fines,Mobile camera,400
2023,VIC,26-39,speed_fines,Police issued,280
2023,VIC,40-64,speed_fines,Fixed camera,14
2023,VIC,40-64,speed_fines,Mobile camera,618
2023,VIC,40-64,speed_fines,Police issued,325
2023,VIC,65 and over,speed_fines,Fixed camera,6
2023,VIC,65 and over,speed_fines,Mobile camera,269
2023,VIC,65 and over,speed_fines,Police issued,65
2023,VIC,17-25,speed_fines,Police issued,2
2023,VIC,26-39,speed_fines,Police issued,11
2023,VIC,40-64,speed_fines,Police issued,12
2023,VIC,65 and over,speed_fines,Police issued,4
2023,VIC,17-25,speed_fines,Fixed camera,61
2023,VIC,17-25,speed_fines,Mobile camera,73
2023,VIC,17-25,speed_fines,Police issued,25
2023,VIC,26-39,speed_fines,Fixed camera,197
2023,VIC,26-39,speed_fines,Mobile camera,266
2023,VIC,26-39,speed_fines,Police issued,60
2023,VIC,40-64,speed_fines,Fixed camera,315
2023,VIC,40-64,speed_fines,Mobile camera,417
2023,VIC,40-64,speed_fines,Police issued,82
2023,VIC,65 and over,speed_fines,Fixed camera,99
2023,VIC,65 and over,speed_fines,Mobile camera,136
2023,VIC,65 and over,speed_fines,Police issued,16
2023,WA,0-16,speed_fines,Mobile camera,2
2023,WA,0-16,speed_fines,Red light camera,1
2023,WA,17-25,speed_fines,Average speed camera,159
2023,WA,17-25,speed_fines,Fixed camera,802
